bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
4,160.7315203,1576.42,158.8790299,20,74,94788.99987
4,46.04827693,1457.33,174.3105577,18,27,94732.39962
4,110.0569979,803.86,42.86251022,8,93,96068.50956
4,69.70796697,1764.42,195.6738757,1,82,90988.71269
4,75.56851826,1013.55,112.8754365,20,65,95202.96571
4,59.06139664,256.78,12.60075931,6,22,96750.90447
4,104.621783,1175.25,171.8122193,15,57,98257.20931
4,161.8058376,1587.75,78.29743745,14,32,94875.67003
4,145.985463,1482.49,107.4901656,7,78,95814.08218
4,202.6996813,796.57,57.52141128,17,35,101478.0273
4,219.7860152,629.99,97.52584399,14,90,99631.98676
4,151.7969846,1208.34,108.8698599,16,49,97704.04102
4,193.6960567,1880.4,106.1614127,15,41,95682.3087
4,194.590334,528.54,73.26880899,23,42,102401.2517
4,185.6365787,1430.89,183.1574158,20,94,99175.12389
4,153.1844734,1674.6,187.6792267,16,23,97714.22564
4,102.5364311,1995.05,210.5122461,11,68,91248.89711
4,168.0777711,575.29,6.781776163,10,17,97536.23238
4,136.2123771,1273.08,138.6812304,18,44,98735.59038
4,148.8423162,404.62,33.67139076,21,94,98774.88064
4,91.96929147,1012.37,117.2411801,17,8,98610.17206
4,146.5137869,1321.6,55.62686615,16,83,94518.39267
4,130.5205054,1197.76,104.7236618,4,37,93603.8063
4,136.8005916,1018.04,22.13454906,17,49,95258.03859
4,52.33359361,1664.85,52.15257187,17,68,92162.2861
4,120.0844548,1775.23,174.5596544,16,80,92281.52552
4,172.2364981,842.3,117.9364398,9,92,97269.79214
4,37.50349686,829.21,86.9097214,17,36,97483.88789
4,119.3525684,1932.73,172.295876,17,46,92477.85452
4,204.1390904,1600.11,194.3152534,7,59,98886.21307
4,172.6994862,1591.24,141.0093551,21,1,99535.54756
4,164.0809459,208.62,116.7539003,7,51,102181.9533
4,138.8468595,874.28,125.8009154,8,41,97310.3019
4,210.5888023,1705.34,53.22432867,17,90,93628.98109
4,133.5861316,287.04,63.58608401,8,82,99200.61158
4,208.611465,1644.41,78.17013812,11,45,95966.98731
4,56.06838611,1432.1,90.91422548,19,13,93965.95602
4,194.4407336,784.44,58.06176616,5,86,97873.27529
4,184.7706022,1477.39,128.2619775,6,79,93524.59672
4,157.5524692,1862.76,187.5266608,22,67,94616.22921
4,134.3799838,1985.63,127.563948,14,95,90601.49161
4,49.25368285,1285.85,58.19189979,1,9,93254.38389
4,197.2129436,855.52,107.0270601,17,86,100824.794
4,147.4387555,1185.77,106.0567866,24,90,99183.02413
4,177.9663625,1127.87,110.2269524,11,56,95726.58685
4,156.4674225,1501.29,25.43193242,14,20,95099.43117
4,143.6628261,784.77,61.77243083,23,51,100574.1766
4,156.8768299,832.75,30.41104085,21,70,98818.10253
4,155.0823373,1619.85,99.75518135,14,84,92463.63128
4,98.7466533,1092.67,144.4370402,4,52,96245.33076
4,141.5300596,1967.28,122.2716386,20,89,93947.80065
4,131.352768,968.08,32.48236968,18,42,97251.52418
4,82.04050663,639.03,80.02714153,23,42,97592.9979
4,48.86713966,824.8,30.03126351,7,92,94025.66316
4,163.734479,227.81,82.21010179,4,7,100010.7043
4,52.60417772,1385.17,197.1576763,4,1,92639.34417
4,181.2847939,1937.84,130.3332467,12,24,95413.87504
4,73.07976111,783.68,58.27711222,10,5,97924.7521
4,60.28665172,1424.28,89.25142637,17,65,91619.99348
4,91.20616576,1666.58,65.72309476,12,20,94590.75721
4,89.96594062,1082.13,112.5422525,9,49,95525.86721
4,199.920228,575.07,88.43604341,16,83,102006.6681
4,182.1904589,645.51,158.6891132,17,87,102654.8049
4,182.2983013,990.13,44.24122482,8,86,97355.98976
4,188.1909195,623.37,122.9150545,19,30,100537.7687
4,39.66930645,875.09,145.8757846,8,7,96038.57989
4,113.2616567,40.32,13.52146548,18,7,101233.1153
4,75.91098033,1306.23,147.6688745,22,97,95939.34003
4,77.99448951,1377.84,167.6692524,13,58,94315.28715
4,177.8180917,1997.65,278.4934974,13,8,97446.89437
4,78.58618428,1989.46,202.9418281,4,14,92278.49623
4,97.11198857,463.23,38.68380572,1,30,97130.85987
4,208.7720674,794.7,28.21456005,6,58,98231.3868
4,144.1606451,1689.99,167.3651378,1,66,91790.54662
4,180.8136775,1092.28,149.5134466,5,83,96094.44682
4,143.973778,1817.64,175.8181181,21,72,95865.73635
4,136.3549501,1777.51,120.9797376,14,45,95286.08903
4,156.753682,790.57,75.60511012,6,52,96585.37443
4,80.07913977,1956.28,169.6075259,3,20,93093.23653
4,95.92484063,1728.51,168.8028379,14,10,95971.44246
4,91.85283428,836.14,102.7920307,6,72,96461.17455
4,87.92982789,930.61,113.5260578,3,44,96784.39037
4,174.5533614,252.3,44.94967191,12,14,100863.1669
4,200.9301134,638.53,57.27955914,2,26,100541.7288
4,53.71811839,1554.25,49.58568687,22,37,92463.27792
4,64.61411383,894.38,79.5280604,14,44,95418.03436
4,161.3727442,586.74,105.84235,6,69,97416.26275
4,190.1381035,1067.95,53.10905619,13,42,98686.7268
4,118.4064872,1290.81,16.70942669,21,22,96655.11232
4,115.4860193,1200.11,30.98200141,16,79,94655.27943
4,137.9946919,432.78,54.65148459,8,27,97026.33999
4,175.138956,1832.2,183.5418004,9,48,95668.12942
4,88.5821239,1009.94,135.2092597,22,77,98006.45056
4,68.20596729,1884.87,166.8753502,8,36,90574.88295
4,154.4742144,1373.45,48.5940812,6,4,95411.06197
4,52.35220064,1672.21,109.573693,3,40,89879.05991
4,203.4593817,754.2,108.8199686,9,9,101607.5798
4,137.6590862,669.38,67.26899537,7,51,96674.95908
4,114.184384,752.35,100.2029817,1,22,97162.0325
4,133.6100225,383.71,56.27334027,2,19,99334.31657
4,152.4109791,129.36,1.394372413,7,37,99159.04384
4,201.4539231,1807.31,153.9575581,14,3,98814.4256
4,218.4235193,605.24,147.3267135,17,66,103118.1677
4,91.48993511,1939.82,195.3175133,14,88,92337.65382
4,112.1608487,1171.85,99.03712248,7,21,95119.13883
4,175.804714,83.6,30.29499955,3,4,102579.9471
4,26.95712854,687.92,73.05809098,10,34,94985.43252
4,161.3544234,1870.83,60.50688133,9,72,92677.88773
4,41.62115293,1886,202.2442257,16,51,94155.78988
4,162.4693043,73.1,97.6259637,21,31,103249.7737
4,40.23965647,1089.82,170.7855874,6,65,93942.93832
4,105.2020467,1252.85,99.91301513,1,71,91593.44208
4,127.3360593,1836.64,179.9711699,11,39,93266.10735
4,153.9623745,1767.6,212.6020008,18,21,98672.06092
4,53.68163699,1745.29,121.0760284,15,80,92442.33496
4,57.46805227,1245.78,174.2448956,16,60,93709.12951
4,100.8904357,1960.7,115.7521359,15,86,92540.41875
4,143.7281556,1669.7,120.5969841,15,58,94938.48562
4,105.2485932,1131.82,134.9640683,14,67,94616.83516
4,182.8348117,1474.87,115.6945795,21,77,96786.23779
4,211.9741065,477.59,32.15645641,17,28,102215.5096
4,188.4788533,1347.25,157.817181,15,50,99765.1642
4,72.34890588,346.65,14.03674728,4,26,96929.97939
4,147.0679653,1973.14,181.1213038,8,35,92824.44718
4,52.54093311,520.58,26.57857714,5,26,96656.7164
4,86.41566931,51.92,26.36974841,15,2,99078.49813
4,114.6773312,1920.16,189.0743357,3,26,94185.63631
4,111.9212052,262.13,28.45424385,4,48,98393.83612
4,179.2647978,729.05,86.31018351,16,48,101787.6675
4,88.106533,317.02,18.56779725,8,35,95924.97663
4,171.9060834,84.61,41.08452357,10,15,101473.9049
4,100.5163867,967.2,123.9783514,9,25,96962.23249
4,109.0368527,305.59,92.71379459,7,54,98941.00201
4,123.9083374,1354.64,127.1581804,16,12,97136.82659
4,171.6279179,1358.47,26.57226477,7,31,96697.56
4,75.85892022,90.03,6.207346941,14,86,95733.26946
4,84.84966998,1475.5,146.6069926,7,97,91469.59226
4,106.2628061,605.04,17.62904142,7,73,96807.00255
4,172.0504244,100.71,36.81629712,23,75,102898.7313
4,79.34231106,1510.13,168.7079206,13,5,95112.38613
4,101.0511839,1700.66,140.2268932,14,41,95704.53547
4,60.23950627,1019.37,89.81946709,4,89,90959.21158
4,75.63464571,805.19,92.68281717,12,12,95409.68552
4,111.9185736,799.37,97.16047876,9,76,97080.06956
4,140.4683099,1120,43.60096502,13,16,95493.81501
4,16.8121644,1004.08,54.3885072,18,37,95340.3838
4,183.9402016,725.09,3.730797718,7,48,98260.3522
4,180.0172506,826.54,49.04326926,19,53,99008.77958
4,146.9984795,1541.31,179.3345795,13,7,96292.83559
4,98.76155891,1691.35,179.5350933,12,54,92945.97312
4,204.9169968,1989.28,124.130302,24,33,99034.78501
4,178.7598644,860.12,103.0241363,10,41,99528.40558
4,167.4256522,53.68,9.123355267,2,16,99237.13441
4,161.2293458,1906.2,146.8616646,18,29,95433.85886
4,143.9433513,1510.5,65.62201724,8,15,92975.77513
4,137.3371546,535.14,39.42143142,10,87,96729.3477
4,89.71048894,337.35,64.35870031,7,63,96637.25019
4,126.7911065,1836.12,198.8826359,9,40,95315.10446
4,104.2023729,1326.39,132.3667248,23,94,96052.91569
4,76.10634263,485.34,6.821341521,21,22,97748.70977
4,49.04211392,1501.41,130.9624802,4,0,93455.64803
4,97.60822352,53.86,84.99058147,7,37,101114.8835
4,165.8153498,631.57,80.12075954,7,37,98130.49599
4,120.7900128,1283.13,174.3210481,8,41,97702.86502
4,95.90221017,1413.93,112.6239896,3,25,93539.30168
4,90.72838676,476.41,127.7442241,13,45,97908.11158
4,193.804599,471.17,14.07514877,10,70,99284.21276
4,153.4101554,488.47,52.69377889,14,4,102605.6462
4,70.33963786,986.79,137.9274492,13,76,94772.2352
4,187.460455,249.64,74.33983984,14,56,101743.1243
4,106.0414562,603.99,62.31868833,3,41,95851.61017
4,203.7172254,1112.67,50.7354656,2,23,99126.69294
4,140.0040556,883.59,54.25606391,1,12,97746.99554
4,110.2568941,595.31,7.921823122,20,63,97006.45428
4,24.73475996,1488.65,125.0556593,15,14,94201.34786
4,108.1054003,790.98,90.63830703,24,7,99473.35425
4,162.2252304,1383.39,121.6561473,18,16,97347.80721
4,191.0288126,1594.14,123.6633278,21,70,96054.13132
4,170.4407038,1202.03,145.7339652,24,74,100600.3856
4,103.8963037,1298.82,71.93815308,24,34,97696.02184
4,65.88908019,343.39,72.78249571,2,13,98220.26728
4,53.24274913,1562.37,238.6573406,12,9,95719.35553
4,76.4139528,1918.49,196.3035828,2,57,90129.00078
4,100.0095716,1712.9,127.8064195,14,63,93589.04301
4,163.9183676,1030.2,65.9044928,11,23,99367.43745
4,184.7593219,161.48,75.02506111,12,3,104145.4502
4,55.43626533,917.72,26.26532871,17,25,96118.37333
4,152.4495776,1295.17,68.87507899,7,44,95245.76061
4,69.67473583,1538.16,80.21197731,17,50,91265.64053
4,88.16673656,1111.91,36.14620797,23,16,96125.29677
4,203.1018071,640.73,5.424884031,16,53,98271.04881
4,211.3224343,716.06,103.9406471,8,84,98173.73285
4,90.66870054,156.72,69.21892823,15,14,101323.0661
4,136.375932,690.16,27.26074638,23,11,100202.5124
4,200.3619275,1914.25,182.6492023,7,11,98387.58138
4,143.3812744,747.85,105.2643338,1,63,98241.96563
4,86.81871956,427.88,43.53741015,13,18,100127.0353
4,71.6711014,1794.93,88.02361324,22,41,94887.47249
4,89.41931124,605.96,105.0577777,7,80,97329.93741
4,183.8169153,365.08,57.66617061,14,66,101379.2577
4,52.19038247,1149.49,132.3018947,18,52,93154.20109
4,45.50310006,1062.7,40.26065495,23,45,93198.89063
4,106.6286471,425.22,50.01865964,5,24,98723.54348
4,119.9213913,504.86,76.88737937,10,59,97212.04092
4,176.3279218,1496.62,150.3974922,7,49,95483.50279
4,42.76975495,1110.93,62.73253916,2,49,92027.23789
4,146.8444259,432.28,89.5182255,18,9,103225.4026
4,184.099617,1135.19,25.78550259,6,84,94097.91911
4,195.0632761,217.56,66.01749624,8,92,99826.77642
4,138.415769,999.47,144.0050972,23,46,100695.8442
4,105.2953521,837.75,154.0140159,9,34,98601.04901
4,128.2347771,1434.33,111.9650905,6,75,91673.96257
4,69.77126757,546.84,88.90961812,19,6,98926.95379
4,110.2354018,1726.61,120.434136,15,14,96270.56309
4,48.80597281,196.52,19.88657557,10,0,95946.87048
4,177.0608124,321.5,13.06188914,2,77,96977.13762
4,80.08858142,1981.21,133.2053014,23,1,92883.77292
4,52.18576819,1570.06,157.3553733,7,43,90830.68099
4,23.89267219,901.82,110.7740841,13,25,94811.39019
4,156.5755997,1216.69,61.15554558,19,73,97983.23921
4,83.99445459,1907.95,85.12893268,6,60,89657.76191
4,89.57007706,1356,119.5346271,5,75,94638.82392
4,76.83579541,178.26,37.62509264,18,44,99899.06836
4,68.36136609,597.49,82.62082985,21,90,96764.0897
4,172.0745867,1324.76,160.1460865,2,21,96898.75788
4,74.91402137,1102.02,48.92457845,11,13,95789.85738
4,104.8293652,917.53,87.91031473,21,15,97736.26599
4,43.03591539,876.81,154.863064,20,55,95444.63704
4,185.7239211,65.08,45.04442468,7,8,104129.2291
4,143.5548461,459.71,136.4409026,6,16,100760.024
4,43.7693367,123.55,24.84034976,19,63,96364.7739
4,180.4838312,1768.29,138.928489,5,66,94039.1477
4,23.16176452,1989.9,142.3262141,19,39,92244.7122
4,154.1345815,1727.87,123.808867,10,7,94865.35886
4,179.174326,568,31.44754394,12,36,99439.3095
4,162.4531893,1714.46,154.437277,22,45,98218.72471
4,124.7169768,575.31,52.88853323,17,83,96769.36005
4,157.5052789,1691.54,179.411272,13,42,96956.92917
4,178.5278423,1983.31,185.4973234,2,39,95838.70096
4,75.05796664,289.31,8.835618558,1,76,95457.50195
4,56.32851715,1212.33,82.98077292,6,46,94131.21769
4,68.55256842,540.67,33.30371399,19,67,95246.31317
4,176.9743054,1528.37,115.1014429,20,0,100360.8799
4,34.781275,1986.38,203.3227528,17,3,92210.10998
4,178.324912,599.63,97.24295953,21,31,102165.5086
4,91.3299403,1207.18,172.3484269,19,28,99349.4123
4,70.91657043,632.93,17.078562,1,82,93718.21723
4,71.39398094,888.03,103.3913113,13,14,95211.55727
4,92.44329717,487.85,62.56523591,11,28,97251.08004
4,90.70004928,1095.78,152.7538141,5,77,94894.49802
4,105.5788191,773.95,62.17602492,7,96,94406.89782
4,139.34352,916.77,136.1411024,22,35,100800.8869
4,135.6998799,1250.73,55.63730648,2,12,96439.83043
4,174.8865112,904.89,37.00783585,9,13,96739.97167
4,188.8822066,817.64,66.79710787,24,21,102359.3822
4,21.71839865,1031.47,143.9428177,13,47,92975.71612
4,114.6438608,732.21,45.02742718,3,36,94662.60978
4,154.8801891,1417.54,77.99718208,10,20,97190.83266
4,140.7223086,429.78,48.82425222,20,89,97050.79315
4,46.44473597,1717.76,216.933157,12,19,95003.483
4,162.9601954,1423.77,163.1733055,24,61,100116.3948
4,218.8685267,1857.12,201.9733327,7,74,97795.00077
4,111.5252224,233.23,10.64197625,3,78,96382.11358
4,156.3255734,1407.39,98.49963204,1,48,96003.28998
4,136.349935,1424.28,162.0474958,7,2,95820.78859
4,193.8777803,507.74,44.10104622,12,25,101270.139
4,189.2699433,473.37,33.92288821,8,72,100522.4563
4,179.6403041,300.23,71.93273112,23,68,102850.1378
4,120.1471766,1267.44,104.1802274,6,22,95411.17478
4,178.8259665,1948.04,133.434787,14,20,94620.62298
4,184.1134645,840.65,121.1179248,12,20,100001.2017
4,151.8463091,562.79,54.68709452,7,21,98679.66733
4,182.6317523,1878.38,117.2027328,24,4,98985.05814
4,176.8064213,1798.31,166.6184938,22,70,97287.76634
4,134.0101215,951.25,202.4829831,14,95,98011.85973
4,31.13583848,245.07,2.415269823,15,28,97002.54792
4,216.0885658,1041.93,76.96000705,13,22,99949.18558
4,220.374413,877.31,155.1464599,9,91,97860.36768
4,119.6933175,1347.69,118.42804,10,58,95494.07724
4,157.7310269,1932.66,95.29957737,13,68,92297.12881
4,216.7448198,1251.43,173.9618987,20,6,99891.56712
4,103.8046942,1700.79,186.3888271,13,31,94651.43927
4,189.0591841,1102.67,140.5465854,5,19,100052.1876
4,143.8470095,1194.98,104.6603721,14,24,96563.39044
4,106.3290627,1357.01,85.7952987,20,37,94371.86537
4,98.2347133,1732.83,145.0965442,1,65,90210.67566
4,110.8622247,1438.91,136.3034609,19,13,98029.07006
4,76.2260371,1463.35,89.78594222,8,83,92327.40961
4,65.80630522,1472.85,160.6289955,11,38,94879.28587
4,66.8470204,1481.44,70.34979156,23,23,94539.47651
4,131.7288735,1017.55,74.94156177,2,96,94229.34822
4,48.21508422,570.79,41.17070638,9,60,92963.00866
4,47.60627234,1773.14,49.30733225,6,34,90495.36242
4,152.6517104,290.05,48.49798321,3,96,99275.49612
4,58.75733624,1993.12,141.593262,9,90,88862.74017
4,77.47705225,1748.26,223.628798,5,54,93207.68463
4,102.6775571,571.73,34.35658612,11,28,96229.42417
4,50.90209658,1479.68,106.1032206,4,96,89335.80547
4,172.6972734,79.48,11.72929734,18,41,101558.0322
4,107.5354262,1669.3,202.9089874,21,58,94700.07073
4,20.23516596,1456.01,102.8705168,10,54,91270.27147
4,106.0539215,1174.78,156.4670847,13,63,97349.21921
4,113.7693604,1127.08,173.4523821,13,15,98886.75305
4,45.55885104,269.71,73.79004053,15,19,98005.43302
4,102.259614,1888.27,251.2658745,8,2,94246.62067
4,62.30852755,1035.02,157.7841011,7,41,96385.3237
4,80.58779116,1702.52,228.9709147,3,10,93374.17515
4,153.3009757,1587.62,223.102116,1,87,96110.89867
4,156.5519655,474.02,53.06527648,7,22,100905.7691
4,76.85983269,1778.05,138.563305,13,59,94264.55988
4,137.4495734,1312.94,5.052418238,1,14,93408.07593
4,127.0423187,1613.73,79.09904402,16,21,96505.23163
4,44.18550186,1443.71,107.51976,2,56,90121.23147
4,117.0862537,1733.51,136.9291456,5,84,93076.64554
4,137.4252699,1654.71,141.2841768,9,81,93854.7898
4,104.0472519,1833.36,85.21351943,11,70,92999.72647
4,89.97446705,1043,87.35884168,7,0,97701.02992
4,97.99903229,599.41,44.47600356,3,89,93889.40987
4,110.2316985,1415.01,80.34307041,24,75,95981.58557
4,203.7851737,1970.4,157.509813,4,51,95863.54243
4,70.06296982,1399.68,83.15605865,4,21,92144.722
4,181.6479311,1330.44,182.7333666,15,49,96913.26676
4,132.1089964,630.3,68.7768366,6,16,97975.13099
4,29.13274829,1812.92,149.1404109,2,25,89441.28499
4,130.5454289,1654.35,199.4999148,7,68,94188.28789
4,120.8358789,1131.77,171.0686362,1,84,95398.95971
4,72.87267571,1464.06,194.3654991,3,14,93141.27815
4,33.40267133,1851.79,109.4264684,1,59,86582.28475
4,79.22961128,1148.81,98.82954901,14,7,96850.80831
4,143.3291322,1876.72,148.8262662,18,83,92451.07435
4,153.053449,381.96,62.4770553,8,60,97676.15131
4,37.31398982,1241.81,77.9683153,19,9,92930.76333
4,91.13000376,519.03,26.05184858,8,82,94342.73902
4,133.0471287,358.46,39.92582346,9,8,100139.3329
4,97.95392752,1303.97,152.0637354,7,8,95243.13611
4,46.28796927,1204.26,91.94701536,18,1,94237.72975
4,80.02342058,1139.47,135.7505538,14,33,97286.83739
4,108.3588664,1972.95,218.6693178,1,67,93254.09516
4,210.5304059,678.02,50.36103816,14,24,102539.8515
4,183.6279351,1238.9,141.0873488,2,86,94280.237
4,120.4415796,359.89,8.578878184,4,47,95239.10908
4,123.7684925,425.82,68.97141841,10,90,96628.0579
4,175.0405088,1348.28,127.822926,24,60,97311.79265
4,178.2030363,860.98,136.4591991,19,36,100374.6754
4,155.4315771,812.38,114.9459994,12,68,97083.47271
4,159.6301389,1577.37,148.9005626,7,18,95995.87834
4,201.8308267,1214.98,45.63223161,17,94,96540.80979
4,206.7585974,211.79,3.707675658,19,84,102814.7249
5,195.7129834,1460.75,151.7215137,1,63,97252.78135
5,192.6960712,1842.36,174.0580365,2,44,95840.80698
5,156.5241991,1502.17,120.7887274,2,74,94559.04989
5,179.8461161,1718.91,190.2911634,3,71,95304.81482
5,157.0762866,611.4,68.71247248,2,54,96363.66047
5,22.20509854,1864.41,98.05489036,1,71,88058.63319
5,143.1052698,1681.62,191.1232776,1,68,94461.41464
5,149.5252737,503.89,39.60201169,1,51,97390.86572
5,203.7025627,1456.77,155.9018334,2,32,96306.09162
5,200.9540625,1741.83,90.73843266,1,23,95253.67687
5,223.7188417,702.56,88.18461378,1,88,99948.34552
5,232.5770045,179.68,31.48136982,2,41,100402.7987
5,117.2764885,440.54,57.83349464,2,67,96485.33091
5,92.78146213,1758.62,173.9074982,2,7,94122.56552
5,90.99544573,293.99,16.78590586,1,75,97114.4592
5,99.88132777,647.46,120.336361,3,94,96031.21306
5,247.7749458,809.16,65.02950071,2,23,100715.1174
5,188.4401626,1213.18,72.22773998,2,33,97751.27331
5,191.7542369,1732.14,152.9562903,2,91,92135.20653
5,206.4261612,731,42.59017883,1,0,98196.13213
5,148.6052897,1579.6,133.3016692,1,26,96441.13962
5,190.3483371,785.23,51.69299397,3,30,96691.70861
5,89.58363949,309.45,37.82035364,1,66,96828.37179
5,182.9859714,565.57,148.1893696,1,95,96906.21615
5,42.40976802,627.94,85.06209199,2,40,94691.6628
5,144.3296385,1854.4,220.5110324,3,21,93457.76526
5,222.1013718,902.07,56.00082813,1,97,97657.88437
5,122.3775337,484.25,14.23168557,3,43,94888.10101
5,88.20521349,606.04,97.18805486,3,74,94691.72775
5,223.8445105,1966.03,69.53677609,3,2,94551.34708
5,187.6639021,1495.94,82.97636124,2,45,97087.1309
5,42.82424183,1842.61,170.9516923,1,26,88874.74286
5,143.7334241,563.33,39.49508165,1,72,96627.52573
5,246.6294383,1020.36,190.2188841,2,51,100023.1694
5,116.27897,457.25,63.53666079,1,18,96752.89202
5,184.9439201,1089.7,64.96342782,1,40,98018.74445
5,19.80556079,1313.12,39.30044657,3,10,90248.94392
5,152.5198179,1205.92,91.50479825,2,95,95492.10181
5,131.7223275,1696.03,87.48169587,3,60,90621.98953
5,210.1409675,1464.7,155.1605325,1,70,97863.6223
5,253.8581696,1372.52,131.5821161,1,63,96105.13788
5,175.8811681,1613.41,161.2084966,3,87,94418.23062
5,200.0596161,1810.42,266.8966332,3,38,95410.75347
5,130.6438677,797.02,26.35850093,2,12,97594.4011
5,68.98252323,243.7,17.90307419,1,33,98138.09997
5,212.3283769,497.16,124.4080808,3,60,102017.2455
5,108.7120022,1254.45,141.33662,1,39,96130.46546
5,118.0805043,945.31,79.35354772,1,89,94462.50277
5,92.31505861,1948.95,187.9870124,1,81,89349.48723
5,78.20322893,962.57,26.0885181,3,82,93836.39236
5,138.615032,1311.01,122.2535287,1,79,92103.97107
5,187.0179799,629.33,61.61079934,3,10,98393.44925
5,148.4235587,1158.29,27.71528778,2,68,94065.55433
5,150.0769411,289.99,42.48025896,1,96,96954.21673
5,205.9785813,1079.21,111.0887246,2,22,99713.44036
5,45.12475129,1671.12,131.5482397,1,40,89584.88452
5,68.41067928,1668.15,150.34225,2,0,93591.2503
5,36.24926328,650.03,65.23706312,2,86,92811.97698
5,193.0886885,652.46,58.14362399,1,77,98029.91566
5,188.814312,1999.84,221.9601336,3,15,97567.35374
5,84.489531,946.76,76.51190348,1,5,95806.62316
5,91.78930586,851.53,69.1050181,2,50,96079.9603
5,69.04174801,986.7,64.7507989,1,62,93190.54283
5,152.9605514,244.33,10.25498228,3,70,97162.96167
5,139.9899946,1380.42,169.2243406,3,48,95321.38578
5,116.7362305,1815.87,84.5017907,3,41,92557.47221
5,119.344566,955.13,98.1595312,2,17,98003.01589
5,189.3124074,1585.28,221.1903956,1,20,98082.80856
5,224.7025836,908.81,50.49574425,1,58,97473.37176
5,98.11395871,298.3,50.46339431,2,42,97426.33243
5,251.5019623,1008.33,139.0649889,2,18,102727.3633
5,124.8970361,1873.81,179.154472,3,35,94877.08328
5,26.83478891,1421.22,93.65495098,1,77,91483.64762
5,231.6963719,1770.07,123.8302495,3,73,97011.82806
5,118.4563294,23.59,39.31310769,2,25,97773.60416
5,111.8410902,1677.14,180.5500545,3,85,91157.95982
5,131.6700962,460.49,2.120679246,3,70,97279.19417
5,80.02695193,885.3,20.85334228,1,12,93739.45405
5,164.6336835,1386.21,60.71856429,2,81,92415.78162
5,87.77035392,547.9,132.3935931,1,5,97320.78589
5,84.6174014,1418.23,124.243444,1,36,91717.49849
5,85.6583154,1195.4,225.5974293,2,77,93009.91783
5,240.2564726,83.75,35.31478015,1,14,104215.4887
5,255.3206312,71.66,28.42551614,3,83,101246.5086
5,256.5921031,366.6,48.30762442,1,66,102524.6303
5,246.3573415,447.55,90.23699251,1,81,101197.7159
5,244.9413237,1940.49,126.3409407,3,25,94969.7655
5,155.4485766,1509.99,243.8997554,3,83,97043.21229
5,205.8406566,445.64,35.09251487,2,54,101164.6662
5,157.863066,1271.63,129.5747501,1,50,94071.35243
5,75.92830289,832.8,129.5689438,1,51,96994.60339
5,25.17877389,1215.55,137.7429686,3,48,91516.28283
5,229.1070421,602.95,18.44329212,1,97,99154.02332
5,81.35950501,1159,78.99632334,3,67,94631.56826
5,234.6560831,291.19,64.38417332,1,66,100996.409
5,195.3734993,1776.19,104.4034634,2,28,94832.2947
5,119.1267327,542.96,58.4972055,3,24,97723.74205
5,269.1588879,1987.38,161.6933068,1,30,95726.47014
5,271.1176293,1710.68,93.28501986,1,78,97193.77432
5,75.45639329,779.87,10.04388377,3,68,93539.2
5,112.9448091,988.17,7.245499117,1,85,94641.2532
5,73.67113351,1511.62,180.8541597,2,67,92720.05156
5,187.3689119,985.12,76.57814187,1,91,97054.11168
5,166.0314485,1144.9,110.9735965,2,78,96222.39161
5,101.9955828,1361.41,181.4363682,1,39,96261.54172
5,157.9317367,763.63,7.720842153,3,59,97646.90152
5,63.31056371,1607.73,97.61841623,3,80,88555.61412
5,208.6403732,669.93,73.02947683,1,77,97789.2711
5,180.2012783,1820.55,134.9140744,1,15,96111.90641
5,52.59495217,466.02,58.41792211,2,34,94713.49781
5,40.05893064,773.6,48.33320668,2,47,91894.896
5,75.62585281,1130.17,202.122764,1,8,97244.32252
5,192.4955918,1514.74,183.2211686,1,83,96021.75301
5,263.753041,1776.86,142.5381744,1,55,97709.81927
5,203.2235503,1832.74,330.2753175,2,28,97619.52217
5,64.14406554,1581.14,66.7926178,2,75,90645.6456
5,219.7805933,1858.57,177.448285,3,0,96403.11115
5,191.1250009,146.35,12.82462794,2,11,99402.92842
5,235.8992663,1169.16,200.7189281,2,95,97221.11919
5,211.7514933,635.08,36.73442842,3,93,97610.1555
5,186.2741636,133.58,67.24992107,3,75,99688.46201
5,45.78022689,1923.18,169.7804387,1,47,89409.10624
5,98.54046163,947.26,64.12846416,1,72,92180.92801
5,78.53430765,1049.83,81.90188205,3,62,92097.84005
5,83.33177514,1703.85,124.0013677,1,67,90396.33069
5,195.147902,899.94,49.69168641,1,42,96515.74195
5,147.402111,1842.27,99.29457938,1,71,90076.92406
5,178.6528156,1494.59,209.8531364,3,67,96102.23916
5,232.0051392,438.08,19.77338021,2,70,98950.28203
5,189.511134,69.96,20.98511554,3,94,99393.84521
5,190.5622558,1558.88,96.47260743,3,26,94339.27952
5,71.357159,919.23,138.580228,1,24,94565.72291
5,125.917117,1604.87,130.7605111,1,37,95317.93394
5,73.33713001,760.32,63.87716661,3,75,92260.07136
5,151.4464261,118.3,30.44581056,2,17,99379.75363
5,229.6043828,1907.32,262.2340852,1,9,96994.85004
5,101.695936,1743.29,113.4422207,3,0,92285.01107
5,74.92796734,1077.1,74.02754231,3,44,94237.4377
5,93.6675441,1510.25,79.00630209,3,70,90067.80172
5,50.19017101,439.05,45.97260871,1,24,94976.20762
5,163.2891452,184.4,19.7972099,1,12,99763.86091
5,183.545135,1845.51,201.3499551,3,43,96453.27099
5,71.30053951,141.26,40.28707734,1,43,95574.78883
5,179.7623884,1065.34,55.25479769,1,12,97548.93548
